id,ref,nombre,marca,categoria,disponible,url,imagen1,imagen2,imagen3,imagen4,fecha_sync
856901328,A20099201,Bomba Desagüe Lavadora Askoll 220V-50Hz,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/173423-800-800/IMG_20220406_123626.png,,,,2026-09-24T08:06:32Z
856902860,240087607,"Bomba Desagüe Lavadora Fensa Premium Care 9,5SZ/12SZ",Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/191272-800-800/240087607_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901301,240065402,Bomba Desagüe Lavadora Hanyu 220V-50Hz Universal,Mademsa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189363-800-800/240065402-Bomba-2-1000.jpg,,,,2026-09-24T08:06:32Z
856901663,A20730701,Bomba Desagüe Lavadora Leili 220V-50Hz,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189351-800-800/38_A20730701_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902066,A19045901,Cable Eléctrico Lavadora Fensa,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/180250-800-800/A19045901.jpg,,,,2026-09-24T08:06:32Z
856902065,A19337301,Cable Eléctrico Lavadora Fensa,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179536-800-800/A19337301.jpg,,,,2026-09-24T08:06:32Z
856901948,C59505289,Conector Cable Eléctrico,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/180234-800-800/C59505289-Conector-Cordon-Frontal-1000.jpg,,,,2026-09-24T08:06:32Z
856901960,240056556,Correa Lavadora Semi Automática M 28 Twister,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/177042-800-800/240056556-Correa-M28-Frontal-1000.jpg,,,,2026-09-24T08:06:32Z
856902038,240076458,Filtro Atrapa Pelusas Nanocobre Naranjo para Lavadora,Multimarca,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190996-800-800/240076458_03_2000px.jpg,,,,2026-09-24T08:06:32Z
control-C58511110,C58511110,Manguera Agua Lavadora Unión Interna Corta,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/177046/C58511110-Manguera-China-Lado-1000.jpg?v=638285722039000000,,,,2026-09-24T08:06:32Z
856901950,CA0007183,Manguera Agua Lavadora Unión Interna Corta,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/195083-800-800/CA0007183-Manguera-Lav-Lado-1000.jpg,,,,2026-09-24T08:06:32Z
856900573,CA0006482,Manguera Drenaje Lavadora Original,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/164825-800-800/CA0006482-Manguera-china-1000.jpg,,,,2026-09-24T08:06:32Z
856900539,240079170,Manguera Drenaje Recta 2M lavadoras,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/164827-800-800/240079170-Manguera-WM17W04-1000.jpg,,,,2026-09-24T08:06:32Z
856900537,240079168,Manguera Entrada Agua Universal Lavadora 2 Mts,Multimarca,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/164820-800-800/240079168-Mang-WM18W02-1000.jpg,,,,2026-09-24T08:06:32Z
856902855,240087602,Mecanismo Lavadora Fensa Premium Care 12 SZ,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/191269-800-800/240087602_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901329,A19337401,"Mecanismo Transmisión Lavadora 13,5 a 21Kg",Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/173395-800-800/IMG_20220406_final_1.png,,,,2026-09-24T08:06:32Z
856901322,240080060,Mecanismo Transmisión Lavadora 6 a 8Kg,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/173448-800-800/IMG_20220406_130305.png,,,,2026-09-24T08:06:32Z
856902174,240057524,Mecanismo Transmisión Lavadora EWIA16F50EJ,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/180258-800-800/240057524-Bearing-4-1000.jpg,,,,2026-09-24T08:06:32Z
856902173,240057523,Mecanismo Transmisión Lavadora EWLI095OFDIWT,Brand name,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189285-800-800/240057523-03.png,,,,2026-09-24T08:06:32Z
856902854,240087601,"Mecanismo Transmisión Lavadora Fensa Premium Care 9,5 SZ",Mademsa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/191002-800-800/240087601_01_2000px.jpg,,,,2026-09-24T08:06:32Z
control-A23903008,A23903008,Motor Lavadora 13 a 21Kg 240W 220V,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189360/A23903008.png?v=638985132992100000,,,,2026-09-24T08:06:32Z
856901245,C70507617,Polea Motriz Lavadora Automática,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190955-800-800/42_C70507617_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901244,C58508683,Polea Motriz Lavadora Semi Automática Mademsa Twister,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190580-800-800/C58508683.png,,,,2026-09-24T08:06:32Z
856901959,240056466,Resorte Rectangular Lavadora Automática,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179835-800-800/240056466-Resorte-1-1000.jpg,,,,2026-09-24T08:06:32Z
856901287,CA0007137,Resorte Rectangular Lavadora Automática,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179542-800-800/CA0007137-Resorte-Rectangular-1-1000.jpg,,,,2026-09-24T08:06:32Z
856901951,CA0007267,Reten Tanque Lavadora Automática,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/180216-800-800/CA0007267-Reten-Inferior-1000.jpg,,,,2026-09-24T08:06:32Z
856902035,240072900,Rodete Lavadora Automática Blanco Mini Rodete Azul,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/178140-800-800/240072900_sbur.png,,,,2026-09-24T08:06:32Z
856902078,A21873101,Supresor Ruido Lavadora con Adhesivo 85x55 mm,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189858-800-800/40_A21873101_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901330,A20309602,Tarjeta Electronica Lavadoras Fensa Premium Care Pro,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179443-800-800/A20309602-2-IA.jpg,,,,2026-09-24T08:06:32Z
control-240077633,240077633,Tarjeta Electrónica Control Lavadora Evoluzione/Efficace,Mademsa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189336/240077633--3-.png?v=638983988176830000,,,,2026-09-24T08:06:32Z
856904102,A21669901,Tarjeta Electrónica Control Lavadora Mademsa 14/16/18/20 Kg,Mademsa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189622-800-800/A21669901_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901317,240077637,Tarjeta Electrónica Control Lavadoras Brilliant/Efficace/Evoluzione/Intelligent,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189342-800-800/22_240077637_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901332,240085364,Tarjeta Electrónica Control Lavadoras Impressive/Elegant,Brand name,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179464-800-800/240085364-2-IA.jpg,,,,2026-09-24T08:06:32Z
856901316,240077635,Tarjeta Electrónica Control Lavadoras Infinity/Brilliant,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179428-800-800/240077635-Timer-1000.jpg,,,,2026-09-24T08:06:32Z
856901335,A22109901,Tarjeta Electrónica Control Lavadoras Premium Care Pro,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189432-800-800/36_A22109901_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904303,240082726,Tarjeta Electrónica Motor Lavadora Fensa Premium Care 11W,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189573-800-800/240082726_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901336,A22735101,Tarjeta Electrónica Potencia Lavadoras Brilliant/Efficace,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189349-800-800/15_A22735101_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902079,A23794301,Tarjeta Electrónica Potencia Lavadoras Evoluzione/Efficace,Mademsa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189340-800-800/A23794301--4-.png,,,,2026-09-24T08:06:32Z
856902738,A23794302,Tarjeta Electrónica Potencia Lavadoras Infinity/Brilliant,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179427-800-800/240077634-Timer-1-1000.jpg,,,,2026-09-24T08:06:32Z
856901251,A20302902,Tarjeta Electrónica Potencia Lavadoras Premium Care,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189415-800-800/7_A20302902_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901280,C58511420,Timer Lavadora Semi Automática Mademsa Twister,Fensa,Lavadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/173445-800-800/C58511420-Timer-1-1000.jpg,,,,2026-09-24T08:06:32Z
856904302,240082722,Electroválvula Agua Lavadora Secadora Premium Care 11W,Fensa,Lavasecadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190553-800-800/240082722.png,,,,2026-09-24T08:06:32Z
856901327,240082661,Sensor Temperatura Lavadora Secadora Fensa 8WD/11WD,Fensa,Lavasecadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/192359-800-800/45_240082661_02_1500px.jpg,,,,2026-09-24T08:06:32Z
856904301,240082718,Tarjeta Electrónica Control Lavadora Secadora Fensa 8WD/11WD,Fensa,Lavasecadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189570-800-800/240082718_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904300,240082712,Tarjeta Electrónica Potencia Lavadora Secadora Fensa 8WD/11WD,Fensa,Lavasecadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189369-800-800/240082712.png,,,,2026-09-24T08:06:32Z
856902606,240082653,Termostato Limitador Temperatura 46° Lavadora Secadora Fensa,Fensa,Lavasecadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190828-800-800/240082653_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904299,240082652,Turbina Ventilador Lavadora Secadora Fensa 8WD/11WD,Fensa,Lavasecadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190550-800-800/240082652--2-.png,,,,2026-09-24T08:06:32Z
77320000,240077732,Canasto Cubiertos Lavavajillas Universal,Electrolux,Lavavajillas,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/157219-800-800/IMG-127.jpg,,,,2026-09-24T08:06:32Z
856904313,240089111,Magnetrón Microonda Mademsa MM31FB,Mademsa,Microondas,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190565-800-800/240089111--2-.png,,,,2026-09-24T08:06:32Z
856904312,240088299,Magnetrón Microondas Mademsa MM20FBH,Mademsa,Microondas,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190562-800-800/240088299--3-.png,,,,2026-09-24T08:06:32Z
856901312,240074667,Cuchilla Licuadora Somela Sport Blender BSE10,Somela,Pequeños electrodomésticos,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189442-800-800/240074667.png,,,,2026-09-24T08:06:32Z
856902758,240088430,Jarro Plástico Licuadora SBL30,Mademsa,Pequeños electrodomésticos,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/178222-800-800/240088430-jarrra--SBL30-2000px.jpg,,,,2026-09-24T08:06:32Z
856901399,240088428,Vaso de Vidrio Licuadora SBL20/21/40,Mademsa,Pequeños electrodomésticos,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/173820-800-800/01.--Jarra-de-vidrio-Somela-Principal--SBL20-21-40--1500px.jpg,,,,2026-09-24T08:06:32Z
856900929,240086027,Filtro de Agua Purificador Agua Fensa PA31G/PAUFCB30,Fensa,Purificadores de Agua,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/183541-800-800/01.--Filtro-Fensa-Filtro-Filtro-PA31G-2000px.jpg.jpg,,,,2026-09-24T08:06:32Z
856900921,240086024,Filtro de Agua Purificador Agua Fensa PH41B/PAPPCA40,Electrolux,Purificadores de Agua,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/183536-800-800/01.--Filtro-Fensa-Filtro-Filtro-PH41B-2000px.jpg.jpg,,,,2026-09-24T08:06:32Z
856904316,240089250,Balcón Puerta con Estanque de Agua Refrigerador Fensa SFX440B,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189555-800-800/240089250_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904319,240089279,Balcón Puerta con Estanque de Agua Refrigerador Fensa SFX530B,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189558-800-800/240089279_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904315,240089245,Balcón Puerta Refrigerador Fensa SFX440/440B,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189546-800-800/240089245_03_2000px.jpg,,,,2026-09-24T08:06:32Z
856902682,240086700,Balcón Puerta Refrigerador Mademsa MED165/165B/165S,Mademsa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189549-800-800/240086700_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902349,240076858,Balcón Puerta Refrigerador Mademsa Nordik 480/MBF60X/BFX60,Mademsa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190628-800-800/240089270_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902368,240077786,Bandeja Cubre Gaveta Vegetales Refrigerador Fensa 3100,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190631-800-800/240077786_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902680,240086696,Bandeja Vidrio Refrigerador Mademsa MED165/165B/165S,Mademsa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189567-800-800/240086696_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902626,240084126,Burlete Goma Puerta Refrigerador Fensa DM64S,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190549-800-800/240084126.png,,,,2026-09-24T08:06:32Z
control-240077774,240077774,Burlete Goma Puerta Refrigerador Nordik 415/Progress 3100,Multimarca,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189929/240077774_01_2000px.jpg?v=638992669976930000,,,,2026-09-24T08:06:32Z
856901339,240087441,Compresor Refrigerador 1/4+ Hp 220V Gas Refrigerante R134,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/173402-800-800/240087441_frente-1.png,,,,2026-09-24T08:06:32Z
856901943,C59105523,Damper Refrigerador No Frost,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179847-800-800/C59105523-Damper-Ttato-1-1000.jpg,,,,2026-09-24T08:06:32Z
856901998,240080944,Dispensador Hielo Refrigerador Fensa SFX550,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189531-800-800/240080944_01_2000px.jpg,,,,2026-09-24T08:06:32Z
control-240078349,240078349,Filtro de Agua Refrigerador SFX550 Fensa,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/164700/240078349-FILTRO-DE-AGUA-ARMADO-1-1000.jpg?v=637255969274470000,,,,2026-09-24T08:06:32Z
856900880,240080756,Filtro Desodorizador Carbón Activo Refrigerador Fensa 7790/IB45S/IB55S,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189528-800-800/240080756_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902800,240092751,Filtro Refrigerador Retardador Maduración Frutas y Verduras,Electrolux,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189605-800-800/01.--Kit-Etileno--Case---Refil--Electrolux-Principal---2000px.jpg,,,,2026-09-24T08:06:32Z
856902561,240080833,Ice Maker Dispensador Hielo Refrigerador Fensa 7790,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190854-800-800/240080833_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902388,240078522,Interrruptor Puerta Refrigerador MBF60X/BFX60/DQ79S,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179216-800-800/240078522.jpg,,,,2026-09-24T08:06:32Z
856902378,240078397,Motor Apertura Puerta Refrigerador Fensa SFX550,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179210-800-800/240078397-10.jpg,,,,2026-09-24T08:06:32Z
856902557,240080740,Motor Compresor Inverter Refrigerador Fensa 7790,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189579-800-800/240080740_03_2000px.jpg,,,,2026-09-24T08:06:32Z
856901337,240087419,Motor Compresor Refrigerador 1/4 Hp 220V R134,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/173407-800-800/240087419frente1.png,,,,2026-09-24T08:06:32Z
856902512,240093015,Motor Compresor Refrigerador 1/4 Hp 220V R600a,Electrolux,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189366-800-800/240093015.png,,,,2026-09-24T08:06:32Z
856901689,240089912,Motor Compresor Refrigerador 1/5 Hp 220-240V R600a,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189411-800-800/240089912.png,,,,2026-09-24T08:06:32Z
856901340,240087442,Motor Compresor Refrigerador 1/5 Hp 220V R134,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/173405-800-800/240087442_frenteprincipal.png,,,,2026-09-24T08:06:32Z
856902686,240086705,Perilla Control Temperatura Refrigerador Mademsa MED165/165B/165S,Mademsa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189885-800-800/240086705_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902801,240092752,Recarga Filtro Refrigerador Retardador Maduración Frutas y Verduras,Electrolux,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189614-800-800/01.--Recarga-Filtro-de-Etileno-Extra-Fresh-Electrolux-Principal-1--2000px.jpg,,,,2026-09-24T08:06:32Z
856902520,240078998,Resistencia Refrigerador Mademsa Altus 1200/1250/1250W,Mademsa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190831-800-800/240078998_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901991,240078552,Sensor Temperatura Refrigerador Ambiental,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189771-800-800/240078552_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902077,240085703,Sensor Temperatura Refrigerador Fensa,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190568-800-800/240085703_03_2000px.jpg,,,,2026-09-24T08:06:32Z
856902672,240085229,Sensor Temperatura Refrigerador Fensa DB60S,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189628-800-800/240085229_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902671,240085187,Tarjeta Electrónica Control Refrigerador Fensa DB60S,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190857-800-800/240085187_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902655,240085028,Tarjeta Electrónica Control Refrigerador Mademsa Altus,Mademsa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189625-800-800/240085028_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904309,240086706,Tarjeta Electrónica Control Refrigerador Mademsa Med165/165B/165S,Mademsa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189599-800-800/240086706_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901990,240078370,Tarjeta Electrónica Control Refrigerador SFX550/ERSB51I5,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190571-800-800/240078370_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902718,240087068,Tarjeta Electrónica Módulo Inverter Refrigerador Fensa IF32W,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189634-800-800/12_240087068_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902624,240084076,Tarjeta Electrónica Potencia Refrigerador Fensa DM64S,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189631-800-800/240084076_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902528,240079030,Tarjeta Electrónica Potenciómetro Refrigerador Mademsa Altus,Mademsa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189602-800-800/240079030_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902531,240079051,Termostato Bimetálico Refrigerador No Frost,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179208-800-800/240079051.jpg,,,,2026-09-24T08:06:32Z
856901988,240077769,Termostato Refrigerador 3100/Nordik 410/415,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179123-800-800/240077769-2.jpg,,,,2026-09-24T08:06:32Z
856902676,240085628,Termostato Refrigerador Mademsa Nordik 480,Mademsa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179205-800-800/240085628.jpg,,,,2026-09-24T08:06:32Z
856901323,240080949,Triturador Hielo Refrigerador Fensa SFX550,Fensa,Refrigeración,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190890-800-800/240080949_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904329,240082776,Bisagra Puerta Secadora,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189926-800-800/240082776_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856902357,240077068,Bisagra Puerta Secadora Fensa Reverplus 6470S,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179914-800-800/240077068-Bisagra-1-1000.jpg,,,,2026-09-24T08:06:32Z
856901967,240063218,Correa Secadora 4PH 1980,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179905-800-800/240063218-Correa-880-1-1000.jpg,,,,2026-09-24T08:06:32Z
856901319,240077739,Correa Secadora 6PH 1930,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/175770-800-800/240077739-Poly-6PH1930-1-1000.jpg,,,,2026-09-24T08:06:32Z
control-240077740,240077740,Correa Secadora 6PH 1951,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/175773/240077740-Poly-6PH1951-2-1000.jpg?v=638210787620400000,,,,2026-09-24T08:06:32Z
856901321,240077741,Correa secadora 6ph 1975,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/175774-800-800/240077741-Poly-6PH1975-1-1000.jpg,,,,2026-09-24T08:06:32Z
856902064,240082734,Correa Secadora 7PH 1930,Brand name,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/192255-800-800/27_240082734_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904327,240082753,Deslizador Mayor Tambor Frontal Secadora,Mademsa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189894-800-800/240082753_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904294,240082755,Deslizador Menor Tambor Frontal Secadora,Mademsa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189897-800-800/240082755_01_2000px.jpg,,,,2026-09-24T08:06:32Z
control-240082763,240082763,Motor Secadora 7D/9D/Care Pro 9D/Premium 9D,Multimarca,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190535/240082763--2-.png?v=638995970497670000,,,,2026-09-24T08:06:32Z
856902264,240066566,Motor Secadora Mademsa Solare/Venti,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179902-800-800/240066566-Motor-1-1000.jpg,,,,2026-09-24T08:06:32Z
856904338,240082742,Resistencia Calefactor Secadora Fensa Premium 9D,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189879-800-800/240082742_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856901968,240063231,Resistencia Calefactor Secadora Mademsa Ventti 880/890/FDF3680/3780,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179911-800-800/240063231-Resistencia-880-1000.jpg,,,,2026-09-24T08:06:32Z
856904304,240082730,Tarjeta Electrónica Control Secadora Fensa Premium 9D,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/189576-800-800/240082730_01_2000px.jpg,,,,2026-09-24T08:06:32Z
856904310,240087396,Tarjeta Electrónica Control Secadora Mademsa 7D,Mademsa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190559-800-800/240087396.png,,,,2026-09-24T08:06:32Z
856904306,240082767,Turbina Ventilador Secadora 7D/9D/Premium Care 9D/Premium 9D,Multimarca,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/190557-800-800/240082767--2-.png,,,,2026-09-24T08:06:32Z
856901932,C06061044,Ventilador Secadora Reverplus 6470/6370/Girasole 7,Fensa,Secadoras,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/179907-800-800/C06061044-Ventilador-1-1000.jpg,,,,2026-09-24T08:06:32Z
856902816,240089953+240089945,Aire Acondicionado Electrolux Inverter 12.000 BTUs Frío/Calor Efficient Auto Restart,Electrolux,Aire acondicionado,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/191308-800-800/01---AA-Split-Electrolux-Principal-Interior-EAIX12G5MABXW-1500px.jpg,,,,2026-09-24T08:06:32Z
856902815,240089951+240089952,Aire Acondicionado Electrolux Inverter 9.000 BTUs Frío/Calor Efficient Auto Restart,Electrolux,Aire acondicionado,SI,,https://electroluxcl.vteximg.com.br/arquivos/ids/191328-800-800/01---AA-Split-Electrolux-Principal-Interior-EAIX09G5MABXW-1500px.jpg,,,,2026-09-24T08:06:32Z
793400000,240077934,Aire Acondicionado Portátil Electrolux 12.000 BTUs Frío/Calor Modo Turbo,Electrolux,Aire acondicionado,SI,https://www.electrolux.cl/aire-acondicionado-portable-eap12b5tscrw/p,https://electroluxcl.vteximg.com.br/arquivos/ids/188915-800-800/AA-PORTATIL-EAP12B5TSCRW-VISTA1.jpg,,,,2026-09-24T08:06:32Z
